product_id,store_id,date,sales,revenue,stock,price,promo_type_1,sales_id
P0726,S0035,2017-07-02,0.0,0.0,7.0,1.0,PR14,1357178062206796596
P0726,S0096,2017-01-17,0.0,0.0,43.0,1.0,PR14,4114754623859495055
P0489,S0038,2019-09-04,0.0,0.0,10.0,13.9,PR14,7132830492939587759
P0079,S0006,2019-05-13,0.0,0.0,2.0,2.6,PR14,7534025925151265157
P0499,S0062,2017-07-11,2.0,1.39,13.0,0.75,PR14,388080433491652079
P0001,S0001,2018-01-05,0.0,0.0,10.0,6.75,PR14,801043529864020046
P0017,S0091,2018-06-26,0.0,0.0,4.0,1.95,PR14,5761316812726656247
P0265,S0072,2018-08-06,2.0,3.43,9.0,,PR14,2548145093056972235
P0658,S0012,2019-07-15,0.0,0.0,4.0,39.5,PR14,2815447458060778348
P0051,S0064,2019-01-19,0.0,0.0,20.0,1.0,PR11,3747046478071061006
P0425,S0055,2017-01-02,0.0,0.0,13.0,4.5,PR14,2713129763905486763
P0090,S0102,2017-04-02,0.0,0.0,9.0,3.25,PR14,7444383660897641370
P0658,S0092,2018-11-27,0.0,0.0,4.0,39.5,PR14,7855777040392235185
P0390,S0084,2017-06-22,0.0,0.0,3.0,11.9,PR14,8588553016014118433
P0114,S0055,2019-06-06,0.0,0.0,30.0,0.65,PR14,7944659078598530135
P0340,S0088,2017-03-26,0.0,0.0,4.0,34.9,PR14,8372414443201024901
P0704,S0142,2017-11-09,0.0,0.0,20.0,2.35,PR14,587085063654932792
P0197,S0001,2018-01-30,0.0,0.0,11.0,4.0,PR14,5219787183614546606
P0420,S0097,2019-12-28,,,,0.6,PR14,7342542990298816154
P0355,S0130,2018-11-14,0.0,0.0,2.0,24.9,PR14,8742477921699451800
P0400,S0070,2017-01-04,0.0,0.0,2.0,7.5,PR14,7511897880320214943
P0436,S0123,2018-01-17,0.0,0.0,27.0,3.5,PR14,9163155847487761856
P0169,S0139,2017-08-04,1.0,5.72,20.0,6.75,PR14,6964997663796983948
P0055,S0083,2019-03-24,0.0,0.0,10.0,3.25,PR14,4951225457141878038
P0103,S0075,2017-08-26,1.0,2.73,3.0,2.95,PR14,3876724983179337872
P0512,S0101,2019-12-29,,,,19.9,PR10,6317657120228899194
P0536,S0106,2019-05-17,0.0,0.0,14.0,4.25,PR14,4846067259070626897
P0277,S0059,2018-06-23,0.0,0.0,6.0,4.25,PR14,6166984032288426625
P0325,S0025,2018-08-06,0.0,0.0,4.0,11.95,PR14,6010423975997764077
P0144,S0093,2017-08-06,0.0,0.0,6.0,4.95,PR14,263431341044487845
P0458,S0117,2018-12-18,0.0,0.0,31.0,7.25,PR14,752337171982203735
P0141,S0043,2018-07-08,0.0,0.0,8.0,2.35,PR14,1768175605452405662
P0227,S0067,2019-01-21,0.0,0.0,2.0,10.9,PR14,3034678289787526808
P0277,S0142,2019-03-11,0.0,0.0,3.0,4.1,PR07,2098963750614511783
P0694,S0114,2018-08-23,0.0,0.0,12.0,5.35,PR14,3870971525234438056
P0261,S0013,2017-05-16,1.0,4.4,25.0,4.75,PR14,2253648731835483421
P0731,S0113,2018-12-23,0.0,0.0,4.0,9.9,PR14,3857393334116523651
P0569,S0044,2017-05-15,0.0,0.0,20.0,2.7,PR14,499689870717390112
P0458,S0088,2017-08-05,0.0,0.0,41.0,4.5,PR14,8068283344607594400
P0213,S0051,2017-12-30,0.0,0.0,61.0,24.9,PR14,5878720864518073419
P0533,S0026,2019-03-19,0.0,0.0,15.0,15.25,PR14,1801621890015240431
P0067,S0139,2019-07-24,0.0,0.0,7.0,28.9,PR14,4507728768726547071
P0543,S0072,2018-12-28,1.0,3.7,21.0,4.0,PR14,7730865492874210267
P0448,S0025,2017-04-26,0.0,0.0,29.0,4.05,PR14,448792965956499898
P0054,S0070,2018-04-07,0.0,0.0,9.0,3.95,PR14,2351691126777038797
P0067,S0024,2018-11-26,0.0,0.0,2.0,28.9,PR14,2632421326674514075
P0054,S0115,2019-02-07,1.0,8.29,23.0,8.95,PR14,2735034507115349546
P0536,S0037,2018-06-15,1.0,3.66,13.0,3.95,PR14,5501181098541073462
P0602,S0096,2018-09-09,0.0,0.0,3.0,13.95,PR14,5489092862650631839
P0109,S0048,2017-10-29,1.0,8.43,13.0,,PR14,8579045244940688623
P0190,S0038,2019-01-15,0.0,0.0,17.0,199.9,PR14,6822730779962349186
P0534,S0095,2018-06-17,0.0,0.0,30.0,2.5,PR14,5282116721244584384
P0328,S0012,2019-04-24,0.0,0.0,18.0,53.9,PR06,2739876512802950783
P0210,S0052,2019-04-24,0.0,0.0,4.0,12.9,PR14,80105085468325485
P0131,S0065,2017-12-22,0.0,0.0,26.0,2.5,PR14,5791108721044634075
P0277,S0030,2018-07-16,0.0,0.0,12.0,4.25,PR14,648325709815084529
P0116,S0041,2019-10-07,0.0,0.0,16.0,1.15,PR14,4103225512742304773
P0061,S0097,2018-09-13,0.0,0.0,8.0,19.9,PR14,6131820498092484850
P0293,S0115,2018-02-13,0.0,0.0,6.0,24.95,PR14,4079608100744118374
P0345,S0051,2017-08-23,0.0,0.0,8.0,3.5,PR14,7459546231498752787
P0196,S0115,2017-08-19,0.0,0.0,4.0,8.9,PR14,2791839911483133714
P0286,S0016,2018-08-04,0.0,0.0,30.0,1.25,PR14,5173834405177159037
P0431,S0126,2018-10-16,1.0,5.45,19.0,5.5,PR14,829261171860278986
P0277,S0043,2017-02-07,2.0,6.39,11.0,3.45,PR14,2806040855229600018
P0259,S0084,2019-08-14,0.0,0.0,7.0,15.9,PR14,8014777439432906627
P0438,S0125,2017-10-01,3.0,0.93,58.0,0.5,PR14,2735337577229697742
P0129,S0143,2018-12-30,1.0,25.34,2.0,29.9,PR14,2343262686652165929
P0189,S0031,2018-09-26,0.0,0.0,21.0,7.0,PR14,8368571175749500462
P0458,S0135,2017-09-12,0.0,0.0,17.0,4.5,PR14,6374455936160372340
P0639,S0054,2017-12-20,0.0,0.0,7.0,7.95,PR14,6529350565185158085
P0083,S0024,2019-05-18,0.0,0.0,7.0,8.9,PR14,4900297945909988837
P0611,S0094,2019-04-22,0.0,0.0,4.0,20.0,PR14,5928829234800649900
P0608,S0026,2017-08-15,4.0,33.56,12.0,9.9,PR14,6250314335582154762
P0506,S0096,2017-06-15,0.0,0.0,13.0,6.5,PR14,1494681233546405579
P0087,S0131,2018-12-19,0.0,0.0,23.0,1.75,PR14,328655790930520605
P0414,S0097,2019-06-24,1.0,11.67,6.0,22.95,PR05,964275692084120314
P0260,S0001,2018-07-08,1.0,18.06,35.0,19.5,PR14,898957300333764110
P0638,S0090,2019-06-28,0.0,0.0,24.0,34.9,PR14,7864078817262881934
P0696,S0110,2018-05-28,0.0,0.0,5.0,17.9,PR05,5359261648292275313
P0509,S0105,2018-09-19,0.0,0.0,4.0,11.5,PR14,4471141710489261367
P0028,S0132,2019-04-30,0.0,0.0,17.0,29.9,PR14,4476845084655317552
P0602,S0115,2017-08-08,0.0,0.0,17.0,10.9,PR14,7518271007657803907
P0247,S0085,2019-04-02,0.0,0.0,4.0,27.0,PR14,5064272822993482744
P0241,S0048,2019-05-21,1.0,15.69,5.0,16.95,PR14,2719624392757277554
P0126,S0094,2018-01-04,0.0,0.0,6.0,25.9,PR14,3992556533827212767
P0665,S0142,2019-01-12,0.0,0.0,5.0,18.95,PR14,5171210797704685921
P0500,S0104,2019-03-16,12.0,112.45,32.0,12.0,PR10,3541531312445217821
P0018,S0049,2017-01-25,0.0,0.0,26.0,1.75,PR09,7387309957469426379
P0481,S0002,2019-09-24,0.0,0.0,12.0,8.9,PR14,8589023907441542567
P0330,S0051,2017-09-23,0.0,0.0,12.0,2.0,PR06,4624658365463826710
P0694,S0027,2019-08-17,0.0,0.0,6.0,7.5,PR10,1843613056562424849
P0551,S0021,2017-03-13,0.0,0.0,25.0,1.85,PR14,7324993156720453582
P0055,S0069,2017-05-23,0.0,0.0,24.0,3.15,PR14,6848086239450907402
P0131,S0022,2017-06-17,0.0,0.0,76.0,2.25,PR14,5604109425141010842
P0336,S0020,2019-01-06,0.0,0.0,6.0,32.5,PR14,7690890697672308711
P0477,S0138,2018-08-31,0.0,0.0,49.0,6.5,PR14,6965117140098365392
P0532,S0115,2019-04-24,0.0,0.0,13.0,3.9,PR14,2242492020890454703
P0525,S0085,2019-01-31,0.0,0.0,88.0,3.0,PR14,3260093276799553227
P0673,S0097,2018-04-01,0.0,0.0,16.0,9.95,PR14,3026692456273682549
P0572,S0132,2018-09-21,0.0,0.0,13.0,1.75,PR14,3333546229061073717
P0436,S0095,2018-03-11,0.0,0.0,1.0,3.5,PR14,8936638953461006741
P0549,S0072,2019-06-06,0.0,0.0,2.0,15.9,PR14,6796664901892728966
P0421,S0108,2019-08-24,0.0,0.0,3.0,17.99,PR05,3047946638617979301
P0663,S0108,2018-07-23,0.0,0.0,16.0,4.45,PR07,5086355515873687778
P0520,S0090,2018-05-06,0.0,0.0,10.0,3.5,PR14,5598800404031660089
P0493,S0028,2019-01-08,0.0,0.0,7.0,49.9,PR14,8008347454055457205
P0114,S0087,2017-09-23,1.0,0.6,23.0,0.65,PR09,9179707452699959260
P0165,S0045,2019-03-24,0.0,0.0,5.0,1.5,PR14,7901573940304981725
P0129,S0022,2017-09-21,2.0,37.2,9.0,21.95,PR14,4585325474926871733
P0242,S0113,2019-04-12,0.0,0.0,3.0,15.9,PR14,6413256259500420543
P0567,S0042,2017-08-24,2.0,21.86,16.0,12.9,PR03,9102211903031436165
P0206,S0113,2019-04-01,0.0,0.0,2.0,1.95,PR14,5826711345792389864
P0364,S0035,2017-09-29,15.0,4.63,0.0,1.0,PR14,5654899922693628812
P0286,S0042,2018-06-17,0.0,0.0,71.0,1.15,PR14,8669077614574434270
P0425,S0024,2019-07-10,0.0,0.0,3.0,8.9,PR14,3560135705017248614
P0640,S0122,2019-01-28,0.0,0.0,2.0,42.5,PR14,6622395792668482872
P0691,S0082,2017-11-20,0.0,0.0,2.0,3.0,PR14,1438771026409028382
P0047,S0113,2019-07-10,0.0,0.0,3.0,15.99,PR14,547209929504201063
P0195,S0085,2019-01-25,0.0,0.0,4.0,7.75,PR14,1105428634820338837
P0260,S0022,2018-07-19,0.0,0.0,12.0,19.5,PR14,6077067992827357826
P0712,S0110,2018-08-26,0.0,0.0,19.0,22.9,PR14,5471196593863945485
P0046,S0052,2017-07-09,0.0,0.0,5.0,34.5,PR14,614080576891183140
P0296,S0043,2017-02-15,0.0,0.0,10.0,0.75,PR14,6154336615932867528
P0283,S0027,2017-07-17,0.0,0.0,10.0,23.5,PR06,7941381677524522803
P0218,S0056,2018-07-28,0.0,0.0,11.0,59.9,PR14,277662749769768409
P0551,S0123,2018-02-21,0.0,0.0,10.0,1.85,PR14,2172607825428930880
P0079,S0015,2017-10-07,0.0,0.0,17.0,2.6,PR14,8621089061177859031
P0083,S0115,2017-02-23,2.0,13.8,11.0,7.45,PR14,1466942753541090674
P0129,S0009,2017-12-15,0.0,0.0,7.0,22.9,PR14,1416812918935569997
P0463,S0085,2019-08-05,1.0,13.88,6.0,14.99,PR14,8313783587041830788
P0420,S0139,2017-06-19,0.0,0.0,1.0,0.75,PR14,5454647852213692156
P0233,S0085,2019-01-08,0.0,0.0,19.0,39.9,PR14,7847256666705448031
P0556,S0048,2018-02-28,0.0,0.0,10.0,,PR14,2109098864538998744
P0271,S0051,2018-04-07,0.0,0.0,21.0,14.9,PR10,5862144432772873777
P0574,S0131,2019-11-14,,,,2.95,PR14,7672937107177957483
P0340,S0097,2018-03-17,0.0,0.0,5.0,44.99,PR14,6115434587630198725
P0373,S0093,2019-09-27,0.0,0.0,3.0,5.95,PR14,2928997394893566211
P0726,S0048,2017-03-18,3.0,2.78,0.0,,PR14,8278692305956655868
P0690,S0062,2017-07-13,0.0,0.0,39.0,14.9,PR14,5067736238654144232
P0704,S0087,2019-06-27,0.0,0.0,6.0,3.4,PR14,6705034822220851680
P0694,S0088,2019-02-02,0.0,0.0,7.0,6.35,PR14,5021158305806993954
P0039,S0012,2019-12-15,,,,37.25,PR14,2414761606302595498
P0642,S0016,2017-09-01,0.0,0.0,17.0,2.5,PR14,3820319163488538244
P0615,S0094,2018-11-19,0.0,0.0,4.0,34.9,PR14,1503737585547840805
P0258,S0102,2018-03-08,0.0,0.0,11.0,7.1,PR14,1644271797912342256
P0735,S0133,2019-09-19,0.0,0.0,4.0,14.5,PR14,4364785305379302329
P0078,S0071,2019-07-25,0.0,0.0,18.0,6.5,PR14,8894054510091721554
P0590,S0076,2019-10-17,0.0,0.0,14.0,0.95,PR14,5376188313891954515
P0614,S0106,2018-06-27,0.0,0.0,4.0,19.9,PR14,7057976799090942470
P0162,S0122,2017-10-17,0.0,0.0,6.0,4.5,PR05,9153232443541892307
P0372,S0015,2019-03-07,1.0,4.15,12.0,4.9,PR14,4094329325563215159
P0747,S0087,2019-04-25,0.0,0.0,2.0,20.9,PR14,6847993520832023908
P0615,S0082,2019-08-10,0.0,0.0,11.0,34.9,PR14,4946172015844833939
P0277,S0099,2018-09-23,0.0,0.0,14.0,3.25,PR14,4802439893625623967
P0673,S0027,2017-12-10,0.0,0.0,12.0,9.95,PR14,2597484781981845679
P0585,S0126,2018-11-22,0.0,0.0,6.0,19.9,PR14,7320752734611694206
P0475,S0126,2019-01-24,1.0,9.7,5.0,22.9,PR05,1748608916804533220
P0141,S0023,2019-10-31,0.0,0.0,2.0,3.7,PR14,697863186613329476
P0061,S0045,2018-07-12,1.0,16.86,9.0,19.9,PR14,5073099262824229699
P0402,S0142,2018-01-07,0.0,0.0,6.0,7.75,PR14,1436118156522506357
P0565,S0066,2019-02-12,1.0,3.94,39.0,4.25,PR14,1109678866217395783
P0506,S0063,2018-03-15,0.0,0.0,6.0,7.5,PR14,2532219102732578735
P0569,S0063,2019-10-11,0.0,0.0,2.0,3.95,PR14,1383687729060176017
P0718,S0099,2018-12-04,0.0,0.0,6.0,23.75,PR14,5205770204473160705
P0490,S0042,2019-02-02,0.0,0.0,4.0,87.9,PR14,383647879440429690
P0131,S0115,2019-07-26,20.0,54.63,341.0,3.25,PR10,8147736693357218556
P0137,S0048,2018-11-21,0.0,0.0,5.0,56.9,PR14,3194529778756139935
P0569,S0044,2017-04-06,0.0,0.0,23.0,2.55,PR14,2122639793765109716
P0660,S0125,2019-03-25,1.0,7.18,3.0,7.75,PR14,3726894928251741001
P0372,S0092,2019-05-22,0.0,0.0,15.0,4.9,PR14,3334574848632240378
P0261,S0102,2017-07-20,0.0,0.0,28.0,4.75,PR10,7049524257902459601
P0628,S0133,2019-10-11,0.0,0.0,4.0,11.9,PR14,8357778470203247100
P0408,S0042,2019-11-27,,,,56.9,PR14,6724006490766231912
P0219,S0056,2018-10-13,0.0,0.0,2.0,14.95,PR14,4231163895193035234
P0565,S0094,2019-03-31,1.0,3.94,7.0,4.25,PR14,6140579690439668663
P0231,S0051,2018-08-27,0.0,0.0,2.0,8.5,PR05,7565565869933681315
P0261,S0020,2019-07-27,4.0,16.3,21.0,4.4,PR14,3714614947892469832
P0614,S0054,2019-07-17,0.0,0.0,5.0,26.9,PR14,8155532741271289666
P0417,S0080,2019-08-08,0.0,0.0,1.0,14.95,PR14,6196001669803297830
P0531,S0144,2018-09-03,0.0,0.0,5.0,1.15,PR14,8313907236220892925
P0079,S0058,2018-11-19,0.0,0.0,3.0,2.6,PR14,1493513359308851354
P0660,S0088,2017-08-22,0.0,0.0,11.0,5.95,PR05,5342751735438165855
P0249,S0070,2019-02-02,0.0,0.0,12.0,2.9,PR14,741415226611779536
P0500,S0046,2019-09-14,0.0,0.0,20.0,12.0,PR14,5191571965546061708
P0637,S0020,2018-07-26,0.0,0.0,3.0,31.5,PR14,7762148985010125113
P0336,S0110,2018-07-13,0.0,0.0,15.0,24.9,PR14,2130337092477924764
P0455,S0078,2019-02-01,4.0,37.04,60.0,10.0,PR14,1710806203137888063
P0201,S0049,2017-06-23,0.0,0.0,3.0,15.9,PR14,804919892353102743
P0116,S0144,2017-01-22,0.0,0.0,51.0,0.85,PR10,3429409374928540318
P0483,S0042,2019-12-14,,,,15.0,PR14,3661659601620745828
P0639,S0086,2017-02-08,0.0,0.0,7.0,5.25,PR14,2308583354392673939
P0162,S0038,2019-05-19,0.0,0.0,13.0,6.9,PR14,8999831691250332293
P0574,S0065,2018-04-17,0.0,0.0,27.0,2.5,PR14,5085253836314732255
P0545,S0020,2019-04-23,0.0,0.0,2.0,15.75,PR14,6296163550935089429
P0560,S0062,2019-11-23,,,,9.75,PR14,5841854646510230806
P0726,S0114,2018-07-26,0.0,0.0,8.0,1.0,PR14,5352197512123635488
P0007,S0085,2019-12-12,,,,13.9,PR14,6329977685520334625
P0283,S0005,2019-11-13,,,,43.5,PR14,850008663994749496
P0400,S0027,2018-03-24,0.0,0.0,2.0,8.0,PR14,9211732621032105990
P0590,S0006,2017-08-15,0.0,0.0,22.0,0.6,PR14,1264674050526688033
P0283,S0027,2018-05-28,0.0,0.0,4.0,25.9,PR14,2071122721281515822
P0067,S0029,2018-07-28,0.0,0.0,5.0,,PR14,3019857909708362402
P0280,S0049,2019-04-12,0.0,0.0,15.0,10.75,PR14,189748721729716853
P0277,S0031,2017-11-11,1.0,3.66,14.0,3.95,PR06,4645970020124810835
P0611,S0088,2019-02-07,0.0,0.0,2.0,18.0,PR14,6671948849446883155
P0491,S0066,2017-05-22,0.0,0.0,3.0,24.5,PR14,5401165376098432879
P0412,S0010,2018-05-25,0.0,0.0,12.0,7.25,PR14,6636066201705208309
P0417,S0094,2018-04-26,0.0,0.0,4.0,8.9,PR14,3584099134493898442
P0114,S0105,2019-08-24,0.0,0.0,27.0,0.65,PR14,967771428954057605
P0057,S0110,2017-03-11,0.0,0.0,6.0,14.9,PR05,7940817568408480050
P0716,S0126,2019-01-20,0.0,0.0,6.0,7.9,PR14,2790861371283936373
P0642,S0131,2018-03-25,1.0,2.55,6.0,2.75,PR14,8269267907074001779
P0261,S0021,2019-01-26,0.0,0.0,25.0,4.4,PR14,2313410947845153165
P0611,S0065,2017-10-26,0.0,0.0,2.0,15.0,PR14,8265531736734961248
P0354,S0108,2019-10-31,1.0,74.03,7.0,79.95,PR14,2395983183489699285
P0286,S0027,2019-10-07,0.0,0.0,19.0,1.45,PR14,5239898735431352696
P0679,S0023,2018-02-17,0.0,0.0,11.0,49.9,PR14,7290653443163207142
P0144,S0008,2018-04-27,0.0,0.0,6.0,5.75,PR14,2929159021983337687
P0241,S0012,2017-10-15,0.0,0.0,9.0,12.95,PR14,4520791377704432533
P0102,S0008,2017-08-15,0.0,0.0,1.0,114.9,PR14,8722557249782264457
P0572,S0056,2017-09-16,0.0,0.0,9.0,1.0,PR14,5007485319096596894
P0705,S0126,2019-06-12,1.0,10.65,0.0,20.95,PR05,5550193527719687882
P0210,S0085,2019-04-24,0.0,0.0,5.0,12.9,PR14,2770341057497587773
P0458,S0051,2019-10-07,1.0,1.27,29.0,3.0,PR05,2470524711688604819
P0116,S0058,2018-11-26,0.0,0.0,21.0,1.15,PR14,7664342454110082476
P0388,S0103,2018-10-20,13.0,19.5,2.0,1.5,PR14,6314769875221835814
P0241,S0027,2019-05-05,0.0,0.0,7.0,16.95,PR05,7561865816537585260
P0325,S0042,2019-10-31,1.0,13.1,14.0,14.15,PR14,1085558610046439517
P0400,S0066,2017-09-12,0.0,0.0,5.0,7.5,PR14,5640852244654927168
P0593,S0097,2019-05-06,0.0,0.0,16.0,59.9,PR08,7128803811816734016
P0070,S0091,2017-10-29,0.0,0.0,7.0,8.5,PR14,7195954835361459210
P0005,S0051,2017-07-09,0.0,0.0,2.0,33.9,PR14,7132786124765962549
P0116,S0139,2018-06-15,0.0,0.0,15.0,1.15,PR10,6256534405051000842
P0355,S0066,2017-05-03,0.0,0.0,18.0,17.9,PR14,1852913221490846851
P0664,S0048,2019-02-20,0.0,0.0,22.0,1.75,PR14,2595063229259322248
P0183,S0031,2019-05-08,0.0,0.0,16.0,16.5,PR14,6395939797187568003
P0614,S0040,2019-05-19,0.0,0.0,2.0,26.9,PR17,7377188570852224427
P0671,S0031,2018-11-23,0.0,0.0,3.0,8.25,PR14,3432493682358860961
P0652,S0031,2018-11-17,1.0,5.85,3.0,6.9,PR14,7610414066590976805
P0249,S0094,2019-06-20,0.0,0.0,11.0,3.7,PR14,2713744835002603411
P0637,S0038,2018-01-20,0.0,0.0,6.0,27.95,PR14,6246309025243428118
P0242,S0001,2018-05-22,0.0,0.0,6.0,12.9,PR17,233045288037359922
P0333,S0030,2018-01-16,0.0,0.0,15.0,2.0,PR14,5022990834566708563
P0455,S0075,2019-01-05,0.0,0.0,74.0,10.0,PR14,4402366471037538740
P0689,S0054,2017-06-13,0.0,0.0,6.0,29.9,PR10,7676101193704902040
P0015,S0061,2018-05-19,3.0,9.72,10.0,3.5,PR14,3495429232091127105
P0132,S0110,2018-11-17,1.0,16.66,0.0,17.99,PR14,4220448235278352952
P0055,S0067,2018-01-20,0.0,0.0,25.0,3.5,PR14,5896926587370783877
P0390,S0082,2018-09-19,0.0,0.0,2.0,15.9,PR14,8507013704001424530
P0637,S0097,2017-11-08,1.0,23.69,5.0,27.95,PR05,5161008263730543674
P0701,S0094,2018-01-17,0.0,0.0,6.0,11.9,PR14,6828979099465858056
P0206,S0120,2018-05-12,0.0,0.0,2.0,1.5,PR03,7612682539065492923
P0197,S0113,2017-10-12,0.0,0.0,30.0,3.5,PR14,4298264492476980557
P0458,S0139,2017-10-30,0.0,0.0,42.0,4.5,PR14,1657348955777359948
P0318,S0082,2018-09-17,0.0,0.0,21.0,1.0,PR14,1485437572121565135
P0503,S0031,2018-02-24,0.0,0.0,11.0,21.9,PR14,635280114015890678
P0096,S0132,2019-08-30,0.0,0.0,6.0,84.9,PR05,3482025390905013102
P0099,S0117,2017-03-27,0.0,0.0,4.0,10.9,PR14,2111052641605739292
P0427,S0011,2017-12-15,0.0,0.0,20.0,1.95,PR14,3121341344614183051
P0521,S0018,2017-05-24,0.0,0.0,3.0,12.0,PR14,9112427553363673166
P0237,S0049,2019-03-29,0.0,0.0,8.0,29.0,PR14,3202636140885354549
P0427,S0008,2018-02-10,0.0,0.0,20.0,2.25,PR14,4517953733957728082
P0459,S0062,2019-08-13,1.0,4.86,37.0,5.25,PR14,4289867100638404566
P0664,S0076,2018-06-22,1.0,1.16,15.0,1.25,PR14,107235395904241342
P0613,S0107,2018-11-01,0.0,0.0,12.0,9.95,PR14,4925622221379055089
P0438,S0055,2018-03-30,11.0,5.09,0.0,0.5,PR14,8046840675944805910
P0420,S0021,2018-09-06,0.0,0.0,51.0,0.75,PR14,4763922812382454132
P0372,S0075,2018-07-13,2.0,7.2,72.0,4.25,PR14,5892789134686716160
P0511,S0062,2018-08-04,0.0,0.0,4.0,15.0,PR05,1157816880682047739
P0151,S0072,2019-02-19,0.0,0.0,3.0,10.5,PR14,4051687398380525821
P0269,S0038,2019-09-30,0.0,0.0,91.0,18.95,PR14,5867645354461585986
P0534,S0112,2018-08-26,0.0,0.0,21.0,,PR14,8333289087570370784
P0651,S0096,2017-07-10,0.0,0.0,7.0,9.9,PR14,7045690428166109799
P0639,S0003,2018-08-29,0.0,0.0,4.0,7.25,PR14,1039721849075991381
P0196,S0044,2019-09-27,1.0,13.8,20.0,14.9,PR14,4180343742092210147
P0296,S0108,2017-12-22,1.0,0.69,20.0,0.75,PR14,7197953676885589254
P0330,S0140,2017-11-03,0.0,0.0,35.0,2.0,PR14,9154653833193782533
P0471,S0051,2017-06-21,0.0,0.0,4.0,32.5,PR14,910766506643545715
P0090,S0008,2018-10-17,0.0,0.0,38.0,4.9,PR14,2750804182116162058
P0503,S0051,2017-07-02,0.0,0.0,4.0,18.95,PR14,8593831235224560323
P0453,S0032,2018-11-13,0.0,0.0,53.0,8.5,PR14,8396158103834033413
P0471,S0013,2019-12-28,,,,41.95,PR14,888969250291855084
P0707,S0026,2019-12-15,,,,12.95,PR14,5224606799788753421
P0695,S0091,2018-01-13,0.0,0.0,12.0,5.25,PR14,5851896760840101068
P0497,S0038,2018-06-22,2.0,13.98,73.0,8.25,PR14,3728847220620428060
P0330,S0083,2017-06-15,0.0,0.0,1.0,2.0,PR14,2373749215253720204
P0116,S0067,2017-03-08,0.0,0.0,15.0,0.85,PR14,1663475522400052253
P0220,S0113,2017-02-01,0.0,0.0,43.0,1.75,PR14,4496567844588218871
P0575,S0001,2018-05-14,0.0,0.0,12.0,2.95,PR14,4220610189340378899
P0373,S0122,2019-05-03,0.0,0.0,13.0,7.75,PR10,28388374779638197
P0125,S0060,2019-06-21,0.0,0.0,35.0,3.25,PR14,2073672337580036478
P0419,S0109,2019-12-27,,,,3.95,PR14,7988223966124397741
P0690,S0084,2017-01-31,0.0,0.0,22.0,13.9,PR14,822075842314810414
P0680,S0073,2019-04-11,0.0,0.0,6.0,114.9,PR03,5956502932626388152
P0333,S0118,2019-01-24,0.0,0.0,12.0,2.95,PR14,1193697595832409
P0635,S0012,2019-05-17,0.0,0.0,2.0,6.9,PR14,3084120828712711044
P0497,S0115,2018-01-19,0.0,0.0,28.0,5.9,PR14,536736143650785551
P0373,S0008,2019-03-19,0.0,0.0,9.0,5.5,PR07,1042525962861896588
P0116,S0131,2019-12-19,,,,1.15,PR14,7509676646116801018
P0249,S0094,2018-07-24,0.0,0.0,12.0,1.95,PR14,7623240860626439935
P0572,S0085,2017-04-01,9.0,8.33,74.0,1.0,PR14,3250153674445408119
P0055,S0135,2019-02-06,0.0,0.0,9.0,3.25,PR14,1846750865843385394
P0435,S0106,2017-08-11,0.0,0.0,30.0,27.25,PR14,4346599267411328510
P0227,S0138,2019-08-26,0.0,0.0,7.0,12.9,PR14,8531121526538840279
P0148,S0117,2017-03-04,0.0,0.0,3.0,5.75,PR14,3456757026738875127
P0227,S0103,2019-09-24,0.0,0.0,3.0,12.9,PR14,7666094803936861104
P0039,S0048,2019-07-06,0.0,0.0,6.0,34.5,PR05,6529119704488343610
P0436,S0119,2017-09-09,1.0,3.24,18.0,3.5,PR14,1912001516216069066
P0527,S0026,2017-11-15,0.0,0.0,28.0,2.15,PR10,1109687083068043314
P0325,S0107,2018-03-31,0.0,0.0,4.0,10.75,PR14,787898571306185490
P0201,S0011,2018-02-11,0.0,0.0,4.0,15.95,PR14,4436490027666119402
P0169,S0139,2018-10-08,1.0,8.26,7.0,9.75,PR14,8840205132658901351
P0070,S0024,2018-03-12,0.0,0.0,6.0,8.5,PR14,3273377918421408095
P0587,S0092,2019-01-20,2.0,9.53,14.0,7.5,PR05,3256031793041878112
P0680,S0072,2019-09-07,0.0,0.0,2.0,124.9,PR07,8608246378643602165
P0419,S0002,2018-09-15,0.0,0.0,84.0,2.75,PR14,2624145473737053448
P0167,S0132,2018-08-25,0.0,0.0,3.0,65.5,PR10,3794289097844346052
P0527,S0071,2018-10-20,2.0,5.09,15.0,2.75,PR14,7049216375019496542
P0162,S0066,2017-04-08,0.0,0.0,5.0,4.5,PR14,6155014311609211588
P0651,S0010,2018-11-06,0.0,0.0,4.0,19.9,PR14,4817902234719794834
P0325,S0052,2019-01-07,0.0,0.0,16.0,13.5,PR14,8199967453349132991
P0327,S0032,2018-05-10,0.0,0.0,28.0,3.4,PR06,6257946659456723517
P0280,S0078,2018-09-22,1.0,3.79,4.0,8.95,PR05,2281910991699387757
P0500,S0008,2018-10-26,3.0,27.64,7.0,9.95,PR14,213810763086514239
P0614,S0070,2017-11-12,0.0,0.0,3.0,18.5,PR14,638760465485169415
P0641,S0031,2018-08-22,0.0,0.0,36.0,9.5,PR14,4442814502583243284
P0602,S0120,2017-06-11,0.0,0.0,6.0,10.9,PR14,2852033688320439349
P0035,S0143,2019-12-15,,,,6.65,PR14,5250674826217340102
